title,price,url,scraped_at
ポケカ　RR 43枚　まとめ売り,"1,399",https://jp.mercari.com/item/m70327301375,2026-05-05T10:03:06.537852
ボスの指令　博士の研究　その他おまけセット,300,https://jp.mercari.com/item/m87697573096,2026-05-05T10:03:06.542050
ポケモンカード　旧裏　まとめ売り　赤緑青,780,https://jp.mercari.com/item/m62164092431,2026-05-05T10:03:06.546205
ポケモンフレンダ3枚セット！早い者勝ち！,"1,300",https://jp.mercari.com/item/m23750043620,2026-05-05T10:03:06.550440
匿名配送 メガシビルドンex 225/193 MA 3枚セット メガドリームex,"1,399",https://jp.mercari.com/item/m36705717070,2026-05-05T10:03:06.554519
ポケモンカード　VMAXクライマックス　CHRまとめ売り,"1,100",https://jp.mercari.com/item/m49816303752,2026-05-05T10:03:06.558445
ポケモンカード ポケモンGO フシギダネ ヒトカゲ ゼニガメ 御三家 3枚セット,450,https://jp.mercari.com/item/m15172323655,2026-05-05T10:03:06.562479
リーリエの決心8枚セット,400,https://jp.mercari.com/item/m28997422610,2026-05-05T10:03:06.566589
【ポケカ】ザシアンex RR 6枚,450,https://jp.mercari.com/item/m42136741225,2026-05-05T10:03:06.571281
ポケモンカードルギアまとめ売り,"5,499",https://jp.mercari.com/item/m32402612322,2026-05-05T10:03:06.575648
カイオーガ25th ディアルガ25th ルギア25th ☺︎,400,https://jp.mercari.com/item/m67857419753,2026-05-05T10:03:06.580183
ポケカ　トレーナー　カナリィSAR SR セット,"6,000",https://jp.mercari.com/item/m13723437018,2026-05-05T10:03:06.584644
ポケモンカードまとめ売り,750,https://jp.mercari.com/item/m32494606268,2026-05-05T10:03:06.588937
tag team GX RR AR 100枚　ピカチュウ　レックウザ,"29,999",https://jp.mercari.com/item/m27965882655,2026-05-05T10:03:06.593101
ポケモンカード ピカチュウ ライチュウ8枚セット,333,https://jp.mercari.com/item/m86999233116,2026-05-05T10:03:06.597513
AR3枚まとめ売り,888,https://jp.mercari.com/item/m52512803729,2026-05-05T10:03:06.601762
ミュウツーVSTAR V 051/172 050/172 035/068,600,https://jp.mercari.com/item/m13576824559,2026-05-05T10:03:06.606088
ポケモンカードVSTAR RRR まとめ売り,"1,555",https://jp.mercari.com/item/m55155188556,2026-05-05T10:03:06.610249
3枚セット　ゲッコウガRR・ゲコガシラ・ケロマツ ポケモンカード,"1,399",https://jp.mercari.com/item/m49235976730,2026-05-05T10:03:06.614645
ポケモンカード ミュウV RR s12α s8,999,https://jp.mercari.com/item/m61134782386,2026-05-05T10:03:06.618811
ポケモンカード エーフィ　ブースター サンダース イーブイ,977,https://jp.mercari.com/item/m49491324777,2026-05-05T10:03:06.622819
ポケモンカード　AR 2枚セット,"1,800",https://jp.mercari.com/item/m74482616679,2026-05-05T10:03:06.626875
T)ゲンガー S12a VSTARユニバース 048/172 キラカード 4枚,599,https://jp.mercari.com/item/m93327889949,2026-05-05T10:03:06.631246
ポケモンカード コフーライ AR ムニキスゼロ　081/080 2枚セット,580,https://jp.mercari.com/item/m27485972730,2026-05-05T10:03:06.635366
ポケモンカード 15枚セット,"2,000",https://jp.mercari.com/item/m47465692922,2026-05-05T10:03:06.639795
ポケモンカードMEGA スタートデッキ100 ミラーマリルリex ノーマルマリル,"1,400",https://jp.mercari.com/item/m23914148961,2026-05-05T10:03:06.643818
ポケモンカード　ニョロモ　ニョロゾ　ニョロトノ　ミラー　進化　全6枚,"1,888",https://jp.mercari.com/item/m75213952165,2026-05-05T10:03:06.648114
【特価】ミュウツー　150/165 ４枚セット　神イラスト,"1,580",https://jp.mercari.com/item/m79178765550,2026-05-05T10:03:06.652106
ロケット団Rミラー１１枚まとめ売り,"1,066",https://jp.mercari.com/item/m81355346148,2026-05-05T10:03:06.656172
キングドラ CHR S8b VMAXクライマックス 190/184他,999,https://jp.mercari.com/item/m69533720117,2026-05-05T10:03:06.660458
ヒスイゾロアークvstar sar リーリエ　ミラー,"3,500",https://jp.mercari.com/item/m94248867709,2026-05-05T10:03:06.664974
K かがやくシリーズ s9a s10a 5枚セット ポケカ,"1,299",https://jp.mercari.com/item/m90318686822,2026-05-05T10:03:06.669077
ポケモンカード　ゲッコウガv ミュウツーv　リザードン　人気rr16枚,"4,999",https://jp.mercari.com/item/m23688008348,2026-05-05T10:03:06.673321
ポケモンカード　トサキント　アズマオウ　進化ライン　お祭り会場　各4枚,300,https://jp.mercari.com/item/m32168883645,2026-05-05T10:03:06.677532
テツノイサハEX 3枚セット,400,https://jp.mercari.com/item/m94054920957,2026-05-05T10:03:06.681730
リザードン R S10b Pokémon GO 010/071,"1,900",https://jp.mercari.com/item/m44004844851,2026-05-05T10:03:06.685897
ゲンガー S4a シャイニースターV 071/190,"1,900",https://jp.mercari.com/item/m36797011636,2026-05-05T10:03:06.690202
ポケモンカード　ポケカ　GX EX SR HR まとめ売り,"3,777",https://jp.mercari.com/item/m15464602654,2026-05-05T10:03:06.694340
ピカチュウ　げきとうスパーク　15枚197/SV-P,"4,500",https://jp.mercari.com/item/m26681975086,2026-05-05T10:03:06.698857
ポケモンカード MEGAドリーム ミラー ロケット団　まとめ売り,"2,000",https://jp.mercari.com/item/m88061165948,2026-05-05T10:03:06.703050
ポケモンカードexまとめ売り,500,https://jp.mercari.com/item/m10309793072,2026-05-05T10:03:06.707513
【ややキズあり】ミュウツーソウルリンク U XY8 057/059 4枚セット①,"1,999",https://jp.mercari.com/item/m44917032129,2026-05-05T10:03:06.711548
ウパー SM9a ナイトユニゾン 021/055 4枚セット,499,https://jp.mercari.com/item/m95224863113,2026-05-05T10:03:06.715899
コイキング S1a 020/070 VMAXライジング カナヘイ,"1,600",https://jp.mercari.com/item/m50622422658,2026-05-05T10:03:06.720045
ムウマージex SR MEGA 拡張パック インフェルノX 097/080 2枚,"1,400",https://jp.mercari.com/item/m66847049173,2026-05-05T10:03:06.724135
ピカチュウ S8a 25th ANNIVERSARY【001/028】,"1,890",https://jp.mercari.com/item/m64094617956,2026-05-05T10:03:06.728383
RR 100枚　まとめ売り,"3,333",https://jp.mercari.com/item/m64268496053,2026-05-05T10:03:06.732845
メガフラエッテex SR 2枚　099/083,899,https://jp.mercari.com/item/m76726896618,2026-05-05T10:03:06.736882
旧裏 ポケモンカード 当時品 まとめ売りノーマル 15枚 まとめて,"4,500",https://jp.mercari.com/item/m44423472074,2026-05-05T10:03:06.741028
ミロカロスex SAR ヒンバスAR まとめ売り 【美品】 ポケモンカードゲーム,"19,888",https://jp.mercari.com/item/m62697339594,2026-05-05T10:03:06.745167
ポケモンフレンダ　スーパートレジャー,500,https://jp.mercari.com/item/m39130085387,2026-05-05T10:03:06.749496
AR.ACE.SR23枚セット,"2,500",https://jp.mercari.com/item/m37827914943,2026-05-05T10:03:06.753546
ゼニガメ カメール 旧裏,"1,200",https://jp.mercari.com/item/m77384769472,2026-05-05T10:03:06.757615
ロスレイド・ジェイミ ポケモンカードセット,"1,800",https://jp.mercari.com/item/m53180187130,2026-05-05T10:03:06.761788
ポケモンカード neo プレミアムファイル,"10,700",https://jp.mercari.com/item/m82278797395,2026-05-05T10:03:06.766188
旧裏ポケモンカードポケモンぎゃくしめい ● 拡張パック第1弾 金、銀、新世界へ…,777,https://jp.mercari.com/item/m16876218643,2026-05-05T10:03:06.770182
【旧裏】ヤドン ヤドラン 拡張パック ポケモンカード 4枚,"2,500",https://jp.mercari.com/item/m57825631149,2026-05-05T10:03:06.774455
ポケモンカード　ドリームリーグ　CHRまとめ売り,"1,200",https://jp.mercari.com/item/m66678602374,2026-05-05T10:03:06.778700
ポケモンカード イシツブテ　ゴローン　ゴローニャ　旧裏,"1,500",https://jp.mercari.com/item/m46937234038,2026-05-05T10:03:06.783013
ニンジャスピナーAR,999,https://jp.mercari.com/item/m89779222139,2026-05-05T10:03:06.787086
【海外限定】ポケモンカード ワタルのリザードンV 25th 英語版　2枚セット,"2,500",https://jp.mercari.com/item/m98902537064,2026-05-05T10:03:06.791140
②ポケカ　ケロマツ　ゲコガシラ　ゲッコウガex R仕様　バトルアカデミー　svI,600,https://jp.mercari.com/item/m58100655101,2026-05-05T10:03:06.795279
ポケモンカード マスターボールミラー4枚セット,"2,200",https://jp.mercari.com/item/m96232563544,2026-05-05T10:03:06.799491
ソルガレオ S8a 25th ANNIVERSARY 3枚,999,https://jp.mercari.com/item/m58216105339,2026-05-05T10:03:06.803671
ニャースex RR MEGA 拡張パック ムニキスゼロ 061/080 ２枚,"1,550",https://jp.mercari.com/item/m40996686320,2026-05-05T10:03:06.808096
ポケモンカード　メガガルーラex SR 1枚 RR ４枚 計５枚セット,"1,499",https://jp.mercari.com/item/m37919375997,2026-05-05T10:03:06.812189
リザードンEX (001/021) MリザードンEX (002/021),300,https://jp.mercari.com/item/m29079283500,2026-05-05T10:03:06.816759
ピカチュウ C S10b Pokémon GO 027/071 4枚,300,https://jp.mercari.com/item/m95646139493,2026-05-05T10:03:06.820784
Nのゾロアークex(131/100)[UR]【SV9】【ポケカ】【ポケモンカード】,"2,480",https://e.eagle-insight.com/redirect?acid=CBujj8RkXacveqXNAmt5w9&aucid=q8GBHMuQnsMz9yvpPnFmmS-1&cid=yDXExaXuh7rrkRXevPCFY5&eis=fc3de980c7b58b94d04d1e66ff727338c13eb92c068d329362c3529ee0811c72&itemid=JVC9ma9qtWRBiShj5PvhTe&rurl=https%3A%2F%2Fpokemon.fukufukutoreka.com%2Fproducts%2Fdetail%2F13878%3F_egl-prm%3DeyJfZWdsLXRpZCI6InFhZ1Uzb1hqZ3VwdmR0VXdMRWpmbzMiLCJfZWdsLXVpZCI6InZIWlBkSmhFOGdmWTlYNEIzWGI1ZmsiLCJfZWdsLWF1Y2lkIjoicThHQkhNdVFuc016OXl2cFBuRm1tUy0xIiwiX2VnbC1hZGlkIjoiSlZDOW1hOXF0V1JCaVNoajVQdmhUZSJ9%26utm_source%3Dmercari%26utm_medium%3Dproduct%26utm_campaign%3DNLS_mercari_product%26utm_content%3Dmercari&tid=qagU3oXjgupvdtUwLEjfo3&uid=vHZPdJhE8gfY9X4B3Xb5fk,2026-05-05T10:03:06.824978
ミュウVMAX(054/172)[RRR]【S12a】【ポケカ】【ポケモンカード】,980,https://e.eagle-insight.com/redirect?acid=CBujj8RkXacveqXNAmt5w9&aucid=q8GBHMuQnsMz9yvpPnFmmS-1&cid=fxmDRXM95br8zSghsL4RoQ&eis=851210b34ce66cbb2035737074a177da8f68a3363825e07b502582f9b33dbe8c&itemid=yJnDeLbvbYbZ2JTGQHUGpJ&rurl=https%3A%2F%2Fpokemon.fukufukutoreka.com%2Fproducts%2Fdetail%2F1364%3F_egl-prm%3DeyJfZWdsLXRpZCI6InFhZ1Uzb1hqZ3VwdmR0VXdMRWpmbzMiLCJfZWdsLXVpZCI6ImNrOWY4M2hjeXhxRGlVcVNYcTR2emYiLCJfZWdsLWF1Y2lkIjoicThHQkhNdVFuc016OXl2cFBuRm1tUy0xIiwiX2VnbC1hZGlkIjoieUpuRGVMYnZiWWJaMkpUR1FIVUdwSiJ9%26utm_source%3Dmercari%26utm_medium%3Dproduct%26utm_campaign%3DNLS_mercari_product%26utm_content%3Dmercari&tid=qagU3oXjgupvdtUwLEjfo3&uid=ck9f83hcyxqDiUqSXq4vzf,2026-05-05T10:03:06.829188
ミジュマル[マスターボールミラー](018/086)[C]【SV11W】【ポケカ】【ポケモンカード】,380,https://e.eagle-insight.com/redirect?acid=CBujj8RkXacveqXNAmt5w9&aucid=q8GBHMuQnsMz9yvpPnFmmS-1&cid=tvRiKddvdTpfSdrz9XXgXk&eis=d081f3e98ccdf1c8e4c6e7d80d154ccf86a8beba58956c007afc6237c133e558&itemid=fxjErTZCmqvZdWP2thvrFk&rurl=https%3A%2F%2Fpokemon.fukufukutoreka.com%2Fproducts%2Fdetail%2F16479%3F_egl-prm%3DeyJfZWdsLXRpZCI6InFhZ1Uzb1hqZ3VwdmR0VXdMRWpmbzMiLCJfZWdsLXVpZCI6IjliREd3YkZlQkxFaFc0eThqcHM5M2siLCJfZWdsLWF1Y2lkIjoicThHQkhNdVFuc016OXl2cFBuRm1tUy0xIiwiX2VnbC1hZGlkIjoiZnhqRXJUWkNtcXZaZFdQMnRodnJGayJ9%26utm_source%3Dmercari%26utm_medium%3Dproduct%26utm_campaign%3DNLS_mercari_product%26utm_content%3Dmercari&tid=qagU3oXjgupvdtUwLEjfo3&uid=9bDGwbFeBLEhW4y8jps93k,2026-05-05T10:03:06.833285
